Gene	pDN	pGOF	pLOF
SMAD5-AS1	0.699226045397779	0.767572429284206	0.443219541336887
SMAD6	0.360555505810779	0.376787724293676	0.66026743452986
SMAD7	0.296766853033944	0.28268422828539	0.74088129002662
SMAD9	0.614613630982441	0.366198308551232	0.485183775647359
SMAGP	0.689595177001219	0.743074398628919	0.185639314849702
SMAP	0.665476777560594	0.432825362851302	0.326219207188376
SMAP1	0.441520759407201	0.373709062307641	0.589412271504399
SMAP2	0.666819359710664	0.513050005365721	0.28014775983737
SMARCA1	0.424757893699555	0.331159995195881	0.675779529679553
SMARCA2	0.437760782753241	0.406912749141848	0.685373010007308
SMARCA4	0.255513769481132	0.33461405994936	0.839830774704182
SMARCA5	0.304450963911107	0.254987070619666	0.788451558578467
SMARCAD1	0.336510953498701	0.27334247698893	0.679589309081256
SMARCAL1	0.770685635876762	0.451361504639695	0.279156338657374
SMARCB1	0.264818450613004	0.327139095372162	0.804882823450599
SMARCC1	0.258060642141729	0.267410989948148	0.822800593972061
SMARCC2	0.209404813352419	0.224887763874348	0.863675969555515
SMARCD1	0.401131617232257	0.219742185458295	0.809349767833476
SMARCD2	0.628236929553815	0.353520298603156	0.545209947151577
SMARCD3	0.66612418210212	0.377176283140262	0.558208059177935
SMARCE1	0.371971277807834	0.356240918612608	0.750285201822852
SMC1A	0.303937618005852	0.356449263250206	0.687895056368588
SMC1B	0.783226527786684	0.501885816797369	0.206230454755446
SMC2	0.52927402256754	0.442574154341679	0.504136331034864
SMC3	0.310248306453239	0.317238047238321	0.694250332097882
SMC4	0.695415419263028	0.592193190295905	0.234950635891516
SMC5	0.65368209756765	0.53106517590883	0.266872335652274
SMC6	0.657498583298336	0.502700211377789	0.237746969163984
SMCHD1	0.294888572491394	0.276317815122225	0.660772335485136
SMCO1	0.734946485631912	0.796657067827519	0.241444341152284
SMCO2	0.797042189990144	0.636544867282998	0.26327875882193
SMCO3	0.740251184156658	0.802754513609832	0.222953797868865
SMCO4	0.545637976085253	0.714138063092547	0.327964801550044
SMCP	0.851226699537209	0.793798475443364	0.261827218614987
SMCR5	0.774351937696373	0.57881481356735	0.432084868030864
SMCR8	0.598505538181011	0.577456291557523	0.345315574264514
SMDT1	0.691182470951687	0.620345502781348	0.329485046312648
SMG1	0.237849676920387	0.213905599693727	0.779095359979793
SMG5	0.50081240259202	0.352825209298001	0.436052989553405
SMG6	0.275984234627288	0.245067154818698	0.735100798828749
SMG7	0.335967708953061	0.261522881520583	0.75046810511654
SMG8	0.438139271354061	0.38048780518785	0.535538087332312
SMG9	0.520987919066406	0.400293154584115	0.460114683002436
SMIM1	0.723038671441145	0.683350889135144	0.320584555360669
SMIM10	0.673949111914139	0.788961293394655	0.372527343451868
SMIM10L1	0.704236986344584	0.86210688298157	0.444544525306839
SMIM10L2A	0.730287050739572	0.868990009764267	0.368271150472415
SMIM10L2B	0.613510536025333	0.805579238164096	0.41384393667704
SMIM11	0.742318568097726	0.49402836262087	0.359841968456716
SMIM12	0.56331446722394	0.647964026862281	0.489939977590295
SMIM13	0.601005514180983	0.666638090862634	0.328042782289337
SMIM14	0.526882734619311	0.68930817610273	0.477659672197197
SMIM15	0.727001934324972	0.537962082283953	0.279737363478903
SMIM17	0.683051975570111	0.718018687257655	0.275121227631988
SMIM18	0.69719591483201	0.772648058664472	0.222970368583912
SMIM19	0.614305508498645	0.795037532790947	0.268905756539803
SMIM2	0.792491308939711	0.877140090165319	0.153029148282077
SMIM20	0.689897640959525	0.604177146896224	0.362327902004276
SMIM21	0.750846228700421	0.732901597991126	0.284187439505068
SMIM22	0.755846357675441	0.798004654900545	0.202878904443406
SMIM23	0.830160754932034	0.802127009819022	0.141409204547033
SMIM24	0.786993052452349	0.838984566091658	0.185754583649683
SMIM26	0.668038697366651	0.71476970547669	0.272040717323933
SMIM27	0.585231289574494	0.907433604552408	0.277656573227202
SMIM28	0.56894949424688	0.805776671771553	0.306487980185076
SMIM29	0.79359589723776	0.727213457088389	0.233441897703538
SMIM3	0.701232310413808	0.809611048172088	0.249614761130527
SMIM30	0.663533321411751	0.827095187069596	0.184083944935525
SMIM31	0.688236613098706	0.701345867057128	0.354536269162134
SMIM32	0.628973253523063	0.823484663999062	0.278371789005244
SMIM33	0.622259695511008	0.819810882777104	0.29198585575371
SMIM34	0.650354329348919	0.801244306809993	0.272966733841176
SMIM35	0.719578657140897	0.722329210719884	0.234375765496504
SMIM36	0.72707111789141	0.794430885114852	0.265877844017213
SMIM38	0.727095784392446	0.708393770618826	0.201318398156435
SMIM39	0.699187675261896	0.904921066730772	0.32644704305292
SMIM40	0.731208281781406	0.790583145564825	0.217187620383108
SMIM41	0.586948166976758	0.790010495816946	0.288577138362319
SMIM42	0.738703066234471	0.840604444941675	0.242705295831476
SMIM43	0.787169471426326	0.887141098500758	0.258294017111033
SMIM44	0.654421122486722	0.783392634267623	0.345354469833492
SMIM45	0.497835943131599	0.518636747535574	0.547105532941055
SMIM46	0.76277102535985	0.79936270623145	0.390382106175799
SMIM47	0.750745420148097	0.732657257810842	0.418559053930903
SMIM5	0.754175428138402	0.778791492875844	0.235808896087363
SMIM6	0.691283185390252	0.850430736511812	0.199462570093692
SMIM7	0.795350718969569	0.793083155531873	0.276406742633973
SMIM8	0.746634662694189	0.731977956979492	0.273532572983983
SMIM9	0.898604818342274	0.780196854966783	0.11490080413225
SMKR1	0.611553490848854	0.517772431958739	0.48554619757199
SMLR1	0.818189158885772	0.806468271309084	0.194489164683552
SMN2	0.655216159169789	0.340030807497192	0.532127445496492
SMNDC1	0.493203805961578	0.433842563235243	0.558986056019208
SMO	0.664881634986551	0.770250645270469	0.320541984057395
SMOC1	0.700759971416064	0.635777193825978	0.306795836310213
SMOC2	0.7456060004293	0.676055820042211	0.263315448899328
SMOX	0.477755998401862	0.517235536219776	0.366369381103588
SMPD1	0.551889225001773	0.670684033996649	0.334756334390718
SMPD2	0.528116384128787	0.498713962589819	0.39298574566092
SMPD3	0.417315728070696	0.383098196728325	0.531422756658585
SMPD4	0.512044134912483	0.568388832823251	0.546541231823442
SMPDL3A	0.545031359901469	0.498995299944656	0.372595217321681
SMPDL3B	0.62456758763562	0.654198733350593	0.264544561977835
SMPX	0.485963764983754	0.54552757517259	0.612522679320617
SMR3A	0.890739282103275	0.604795766177308	0.114529319857647
SMR3B	0.796634777869736	0.68331052605125	0.115829067518274
SMRP1	0.629250805761674	0.723952592503469	0.334308052865922
SMS	0.293692328799533	0.304584291490473	0.650064255950606
SMTN	0.6730222816687	0.688184986956161	0.365250249585779
SMTNL1	0.460702436112899	0.470099202185673	0.423488563674474
SMTNL2	0.758679932930931	0.728700993638321	0.338199563326824
SMU1	0.247810489850398	0.25857707772737	0.800920325977146
SMUG1	0.648962510267233	0.51910517837202	0.240799891186719
SMURF1	0.550922827316575	0.622428403338406	0.496452569658817
SMURF2	0.439535747143969	0.580115570427055	0.613902069720602
SMYD1	0.657327695724268	0.684836727791118	0.258929811038697
SMYD2	0.6377087137591	0.69719539420917	0.235522265929021
SMYD3	0.670066983761811	0.688089181456908	0.22788544777257
SMYD4	0.556040587853496	0.516046739261627	0.340913228604115
SMYD5	0.590806097434404	0.482187958190208	0.267903645421399
SNAI1	0.713213190547986	0.564438609118284	0.502065166241786
SNAI2	0.540277794846247	0.421879263672447	0.72117799547252
SNAI3	0.752917297605737	0.693667534457419	0.404243037557887
SNAP23	0.620324641648844	0.661886561067247	0.390504458699311
SNAP25	0.489722095658965	0.721997436110665	0.563912290791475
SNAP29	0.825084336249306	0.766984943801969	0.160914142218568
SNAP47	0.667138380748185	0.630422663967247	0.287611219312132
SNAP91	0.287447752460868	0.364261701327074	0.664524912643713
SNAPC1	0.453734076214902	0.312566762204041	0.495591001598726
SNAPC2	0.499346620439806	0.626171640527359	0.320696850618571
SNAPC3	0.509686164502457	0.507308553074092	0.407029573501544
SNAPC4	0.440530238592421	0.507892125406194	0.546264306992011
SNAPC5	0.605872162978588	0.713279866215996	0.382942601990743
SNAPIN	0.76353490456048	0.68666558425912	0.356057471465341
SNCA	0.692872131316948	0.823380916988916	0.448135962459184
SNCAIP	0.620788021902618	0.63727501027643	0.496627945691654
SNCB	0.808801272029618	0.829742616708777	0.253504613588739
SNCG	0.780917281038567	0.841964395631107	0.247101563977829
SND1	0.336494509214479	0.284079457604714	0.748540182729125
SND1-IT1	0.640515125860241	0.629122744577512	0.339225486180925
SNED1	0.482690318807567	0.536427085878031	0.496086175382135
SNF8	0.618657642325745	0.516037635336826	0.263091937311199
SNHG12	0.622169279189295	0.827689974660513	0.316766034830072
SNHG28	0.65443248277859	0.740838671043695	0.357535523731761
SNHG32	0.665425094932285	0.669626468578833	0.419920751256774
SNIP1	0.571312030876878	0.307592382477559	0.611625432950535
SNN	0.681555087041584	0.860273638727887	0.226599146999179
SNORC	0.617427108580811	0.730192394154595	0.234491336663301
SNPH	0.418867853249597	0.515897984036532	0.716334230428328
SNRK	0.383469053453204	0.534106276879746	0.766105748492126
SNRNP200	0.28523600576303	0.30459593414114	0.72573985595846
SNRNP25	0.7211980414244	0.588291108475091	0.293953303200036
SNRNP27	0.670681610713359	0.561545734090219	0.516888124193609
SNRNP35	0.65380393087982	0.659514704137929	0.43250966345259
SNRNP40	0.568163232949314	0.395431030215994	0.641059793248037
SNRNP48	0.556108859064993	0.578444189339208	0.444429869960295
SNRNP70	0.254215752811822	0.397209655286069	0.883485797492517
SNRPA	0.651477364419709	0.554515355994259	0.45736866226268
SNRPA1	0.458167297092615	0.455029331668696	0.653175544386982
SNRPB	0.554748848915427	0.252466774453878	0.769586421655322
SNRPB2	0.677061355493718	0.526120568610295	0.463852584676351
SNRPC	0.484270411856824	0.395053336743625	0.635709422624988
SNRPD1	0.427758583668504	0.223933408342693	0.825827274648332
SNRPD2	0.391647672816586	0.244669393563672	0.751828473172891
SNRPD3	0.381392294346988	0.179624075226636	0.819141896689039
SNRPE	0.405504411561727	0.236496946300467	0.779873922879909
SNRPF	0.370058067341841	0.37902431891342	0.70697535614851
SNRPG	0.397401322572651	0.258407881488853	0.713716092837393
SNRPGP15	0.340499267498785	0.221834345120692	0.677695043973033
SNRPN	0.740609379684036	0.478453904918177	0.49845746529463
SNTA1	0.560203653348954	0.63554401851044	0.391299531916571
SNTB1	0.598564905677448	0.618373065096957	0.428694603235121
SNTB2	0.591100114478685	0.635311258484445	0.44188264482768
SNTG1	0.560032030833435	0.531622014741059	0.427117340711494
SNTG2	0.552100282425429	0.533808495624568	0.459679887385614
SNTN	0.789971825180433	0.882238040488291	0.153422078632602
SNU13	0.591560763398038	0.345178654029532	0.400408227364715
SNUPN	0.478126614450405	0.323500988667338	0.443748932258214
SNURF	0.526776244155823	0.742210810811762	0.313186568099028
SNURFL	0.678131078432926	0.577464933200389	0.474449037771922
SNW1	0.639804106613856	0.360162737929265	0.696515322837493
SNX1	0.584470225822645	0.552825914122353	0.473077979460756
SNX10	0.576302079870405	0.631217804421947	0.310329910596514
SNX11	0.660283405834769	0.676829341160386	0.309296188342101
SNX12	0.411886372529993	0.427204536416947	0.619305786679341
SNX13	0.531244903007886	0.641739132030433	0.425739853028693
SNX14	0.665582492208406	0.711861143059249	0.292341190579671
SNX15	0.58648280369934	0.659260763949236	0.301537012681895
SNX16	0.596189154036227	0.538809545070506	0.444791749620144
SNX17	0.608802360615536	0.573799624298048	0.300682903143072
SNX18	0.49511881211461	0.55553191079051	0.57502049211591
SNX19	0.639370608758497	0.664492467400856	0.290922154772784
SNX2	0.489166838953838	0.541042769761983	0.525473053098187
SNX20	0.59054290012715	0.622661980588766	0.333541156195283
SNX21	0.610402042577019	0.642525673924647	0.314151416843356
SNX22	0.675247257581811	0.684505604784906	0.287794078466244
SNX24	0.665456919746644	0.721051205138413	0.269844162249066
SNX25	0.664496935525997	0.699418158630635	0.256606446182401
SNX27	0.403950362172395	0.487414186926388	0.644891772720316
SNX29	0.702397637086963	0.603943063536997	0.341812438082927
SNX29P2	0.539763899465117	0.375450257570396	0.559641990676648
SNX3	0.621358470644609	0.610769919655386	0.353569227665028
SNX30	0.549938423531685	0.611764750060286	0.44457422505154
SNX31	0.646305216730364	0.576765371819363	0.282378042762745
SNX32	0.711747216002878	0.595290872348719	0.339341011701935
SNX33	0.662585639956717	0.599207200433266	0.335159569653657
SNX4	0.715071467218701	0.673386122649661	0.247836896868084
SNX5	0.737892088782353	0.677215293670956	0.271229659568196
SNX6	0.694479499768182	0.650972570515532	0.368546303058794
SNX7	0.685641507399474	0.665750992208088	0.262479803039548
SNX8	0.624866516405212	0.596435204872933	0.305932164685816
SNX9	0.498786250614443	0.513675961652996	0.519252883670409
SOAT1	0.763427159345513	0.772008467082194	0.196845725536432
SOAT2	0.7249312410027	0.742001447753295	0.264820343592839
SOBP	0.178854762684858	0.212406861775175	0.869500272253253
SOCS1	0.473373471264624	0.588318727061352	0.560099048491107
SOCS2	0.544181814530353	0.576324652175532	0.498789092997359
SOCS3	0.418587446513212	0.497161622314367	0.595185557261463
SOCS4	0.653332944854297	0.636215249393837	0.421619654111174
SOCS5	0.513303324153865	0.551835143116708	0.623399269829187
SOCS6	0.387571647191802	0.485496041068223	0.718466985899011
SOCS7	0.411330539828102	0.614981849630446	0.797006379278243
SOD1	0.73367547077807	0.473414675178054	0.384982399173458
SOD2	0.720348716952216	0.489860388280227	0.355269725383679
SOD3	0.626028121343267	0.597914409018888	0.331381202615795
SOGA1	0.431750404534441	0.487504412468744	0.713632132619262
SOGA3	0.518205395337516	0.585099023122324	0.693000433281813
SOHLH1	0.640379039719058	0.571644259975936	0.366855384193342
SOHLH2	0.647597670583015	0.539833454838632	0.373860700498837
SON	0.175362739180643	0.130556365073802	0.841227215205721
SORBS1	0.765671729352341	0.785444047766097	0.431909977033104
SORBS2	0.744947953518005	0.671915175657658	0.48274471859618
SORBS3	0.774978935891859	0.68886655738416	0.375571078124327
SORCS1	0.475100598464237	0.415291545169697	0.583186302589084
SORCS2	0.628237852399111	0.575095160384104	0.370505892156697
SORCS3	0.617539272435725	0.573014858056034	0.366349902835064
SORD	0.723514714088685	0.700172300994839	0.335903135189123
SORL1	0.608801688909948	0.614493784875544	0.362435332477291
SORT1	0.376315441682505	0.402848922993263	0.641284925540854
SOS1	0.364536607402942	0.495370076201843	0.648142921296821
SOS2	0.375452496465989	0.473074078661958	0.643869445805459
SOST	0.440360037688056	0.298816058695549	0.614823743876888
SOSTDC1	0.622485832942237	0.320075840176178	0.497199313606619
SOWAHA	0.452573871814794	0.599620180301178	0.61350372902151
SOWAHB	0.56971378160216	0.585527836089283	0.409660161344683
SOWAHC	0.607070876437589	0.700597878961588	0.45856402118883
SOWAHD	0.525002804753324	0.692133742390686	0.522112003314007
SOX1	0.538245564223461	0.40529805990831	0.805150579467434
SOX10	0.374595419797612	0.291328333342934	0.856336749091322
SOX11	0.290049138625784	0.313039949412347	0.827669698955813
SOX12	0.310720270933875	0.451180484584661	0.715310483065997
SOX13	0.386397288401681	0.321878652074513	0.746743675527335
SOX14	0.543718286795214	0.344792024473434	0.772866001459221
SOX15	0.660655368771404	0.509219122282575	0.482211972669314
SOX17	0.442484539352857	0.401567885454616	0.765887940867934
SOX18	0.596815126113841	0.575250525577045	0.509244152997626
SOX2	0.517905679168123	0.340974418911153	0.825489949433742
SOX21	0.545597404224996	0.366184422199681	0.773355395168498
SOX3	0.466404563676955	0.342148265201986	0.811161153549425
SOX30	0.323051930249874	0.24128186292568	0.780125971665435
SOX4	0.25756142104026	0.284391377137106	0.889010821136412
SOX5	0.320254849256132	0.306610083705459	0.844629516033886
SOX6	0.362664012164198	0.312292767904438	0.834527863512234
SOX7	0.57263288848454	0.411214928256581	0.615953501064586
SOX8	0.536656438596813	0.407148923348847	0.700830684156674
SOX9	0.31089080285323	0.24104029068318	0.866643361853044
SP1	0.311629661699272	0.128637588488851	0.85431066081646
SP100	0.68246126397115	0.404674170237242	0.222786252455984
SP110	0.709392269956111	0.567183429204829	0.175814012223401
SP140	0.648524959996524	0.590969608875103	0.175558395525911
SP140L	0.635604913827361	0.593681877185656	0.199938146343951
SP2	0.365796805527362	0.12299382465897	0.796091045803027
SP3	0.335632078711465	0.156667199129856	0.827143069736127
SP4	0.339308870823671	0.132132980136952	0.808968108245546
SP5	0.599625247484322	0.304388105820325	0.743188771029314
SP6	0.649792281091315	0.466213332309924	0.641349272821885
SP7	0.523224104887747	0.326485468452355	0.764792143305003
SP8	0.38839727584355	0.218225165492405	0.91093843615012
SP9	0.46482100144951	0.225320483318472	0.876540262848946
SPA17	0.837075022351472	0.795978692621648	0.129367213382604
SPAAR	0.704227877580268	0.816641703070005	0.276609098585457
SPACA1	0.641801858513998	0.653016994563945	0.273486833288981
SPACA3	0.664927396069755	0.736048126809949	0.354789753439296
SPACA4	0.58130390428066	0.533624170528765	0.291575196805995
SPACA5B	0.580758761162142	0.595012651078335	0.303358573971451
SPACA6	0.609373660810403	0.627979145156783	0.313558025238575
SPACA7	0.71882750441499	0.695615919986624	0.236459260768923
SPACA9	0.605146705991769	0.574416061922746	0.462862562935034
SPACDR	0.655907939967443	0.563759258281664	0.433516313294706
SPADH	0.584121633417682	0.763066074338058	0.212018204594788
SPAG1	0.72050326654267	0.667462177531923	0.212950329419734
SPAG11A	0.83976958707176	0.817567061974781	0.224395869585712
SPAG11B	0.760601347055642	0.754339532528167	0.273092018027621
SPAG16	0.538922854813356	0.410812806682597	0.515298054104329
SPAG17	0.533625038831624	0.299289803518791	0.427954282027063
SPAG4	0.622484291568997	0.51824181480311	0.310748356247769
SPAG5	0.726485087977385	0.642935572478264	0.275140100330185
SPAG6	0.652943606020114	0.442164350368549	0.44454666901848
SPAG7	0.733519134279291	0.664251641041463	0.294177725877814
SPAG8	0.627499038837751	0.671011812610219	0.484081525650825
SPAG9	0.307890762224645	0.331462336269003	0.796541765394258
SPAM1	0.602844898540199	0.420015739003369	0.306480049815164
SPANXA2	0.738982770081845	0.72851961405728	0.14205908896382
SPANXA2-OT1	0.504547576583798	0.715728627039847	0.628010942857128
SPANXB1	0.748840770146609	0.73684162694889	0.230386028474628
SPANXC	0.528152315346858	0.62777006640631	0.277693302984377
SPANXD	0.676390841434581	0.741299323828973	0.185255095774574
SPANXN1	0.619732965943473	0.721186167200656	0.306458444446828
SPANXN2	0.882086315973911	0.936693381784751	0.143242845599382
SPANXN3	0.791066722043704	0.760146649538869	0.175787027560253
SPANXN4	0.774160317825784	0.630450695939577	0.344308120254697
SPANXN5	0.703774530461139	0.767606598402639	0.259476950927698
SPARC	0.47079293814647	0.505180777802153	0.539621070216479
SPARCL1	0.726719010933762	0.502602894029508	0.313090582970099
SPART	0.578406541678612	0.637046944176594	0.369749403436438
SPART-AS1	0.688544298820833	0.731990549514807	0.38710487962566
SPAST	0.487516815973933	0.472479930044735	0.679620463011025
SPATA1	0.68248824220167	0.570728188278476	0.408052251263646
SPATA12	0.653587764114111	0.699843242573281	0.439557558238756
SPATA13	0.76740431956919	0.718841765376397	0.300192826950013
SPATA16	0.692218577190392	0.694902330904795	0.349819624502749
SPATA17	0.703697971185304	0.853536602444246	0.217957332921899
SPATA18	0.674794042748445	0.543544292982291	0.321727244741361
SPATA19	0.734754730211056	0.8719975859691	0.355971797713723
SPATA2	0.24452575226834	0.395367299960019	0.663690968690483
SPATA20	0.666364315378069	0.547499328472975	0.299919565220327
SPATA21	0.570517390023348	0.791229541418996	0.41202915927436
SPATA22	0.754945367606892	0.283457210576744	0.375907523864581
SPATA24	0.757056894455584	0.733722867248231	0.241127703033928
SPATA25	0.573253396324991	0.689357118193498	0.469907745999648
SPATA2L	0.465092638145343	0.589626942992164	0.315522297509271
SPATA3	0.783812917131918	0.744512058859939	0.388056749677195
SPATA31A1	0.74098316107786	0.836190369525183	0.324259915018482
SPATA31A3	0.748374518092479	0.843097198905277	0.308956059524464
SPATA31A5	0.729957491152518	0.79900820695218	0.338533331863555
SPATA31A6	0.744964693518269	0.839871363393649	0.311959127060414
SPATA31A7	0.757823734931045	0.848480847941838	0.295197473487514
SPATA31C1	0.716217799122028	0.74256975411087	0.333443494354571
SPATA31C2	0.764082367452781	0.793507990091203	0.281403971013382
SPATA31D1	0.789591371565422	0.872454407235347	0.252898836732127
SPATA31D3	0.780152840329708	0.830015847128079	0.268498535016012
SPATA31D4	0.74032088340295	0.777915491007381	0.286120706693807
SPATA31E1	0.754895218315632	0.797002725549858	0.278398084685779
SPATA31F1	0.761706617093267	0.83968629716078	0.285241943666028
SPATA31F2P	0.766198779327894	0.865647451607764	0.266972224136262
SPATA31F3	0.708406898212107	0.715825494017787	0.359997042927078
SPATA32	0.618103630662185	0.544942514844278	0.407183204431074
SPATA33	0.62569589387547	0.635198366312865	0.479340924319822
SPATA4	0.670103124291394	0.648195718127061	0.318089728182971
SPATA45	0.68683574440198	0.789164855467325	0.361769769261553
SPATA46	0.517586619274478	0.470669814332607	0.513152266605273
SPATA48	0.562647980905967	0.709527798020887	0.437777868142447
SPATA5	0.618910771749534	0.459609748819409	0.430177843354383
SPATA5L1	0.743432783549452	0.551811358043927	0.335046259929996
SPATA6	0.676292838055685	0.57982391752465	0.47593041144216
SPATA6L	0.684919982551336	0.65797635979814	0.4530970844152
SPATA7	0.677151079416881	0.639916072970017	0.359400200445565
SPATA8	0.800950713676455	0.606438040812878	0.361138513151535
SPATA9	0.715169002005876	0.888873643312144	0.267556787754828
SPATC1	0.564414623131507	0.480075974526962	0.475198625761731
SPATC1L	0.650249280857945	0.66181584485191	0.394088635850839
SPATS1	0.716971494004063	0.793025208028447	0.368889487804804
SPATS2	0.387592875601723	0.357481117314418	0.734306904034015
SPATS2L	0.419116026307458	0.440151668594281	0.67066381241448
SPC24	0.658487864654332	0.514248110685869	0.241684566499307
SPC25	0.748094362410918	0.429313649126445	0.215542463431247
SPCS1	0.657489189560358	0.611298136859344	0.329558141744135
SPCS2	0.430786655684751	0.418958070692933	0.636411928494919
SPCS3	0.345407261937144	0.357742620475869	0.59878655687653
SPDEF	0.428323508083389	0.41306907363101	0.681187483493982
SPDL1	0.622405489878528	0.511119644540052	0.408545716730479
SPDYA	0.541750107203445	0.513043336754416	0.532135918095583
SPDYC	0.595832406988698	0.626326584350922	0.33208189715466
SPDYE1	0.659161123089948	0.739564752062076	0.371931856633719
SPDYE10	0.660518736281831	0.645408486097698	0.22879489913938
SPDYE11	0.628687645234856	0.66165926396853	0.262344324789323
SPDYE12	0.662845540593729	0.655743539817325	0.228772680844413
SPDYE13	0.643151765851614	0.679639008985575	0.256592032921316
SPDYE14	0.587618978243552	0.573472137436899	0.293897184942081
SPDYE15	0.626698347347077	0.667961929820619	0.269657157371789
SPDYE16	0.669633200173463	0.715304475696764	0.340558280348698
SPDYE17	0.620357654110815	0.664285256169275	0.252761349530871
SPDYE18	0.646603865018404	0.699592409682755	0.309804574050564
SPDYE2	0.662284692927237	0.72157152711031	0.386940652218857
SPDYE21	0.658709800844618	0.744223295699818	0.416279512644684
SPDYE2B	0.675013728700069	0.723744612719064	0.375959091747232
SPDYE3	0.82459298841464	0.974787673496087	0.251051772547737
SPDYE4	0.660285576671616	0.634153025275492	0.23525703372634
SPDYE5	0.634372329705572	0.745333456404943	0.431344113249326
SPDYE6	0.676245131470495	0.731409869008137	0.366366894638526
SPDYE7P	0.561032056817268	0.581325708776662	0.346728558410992
SPDYE8	0.622286157999915	0.664287576223688	0.252499416339296
SPDYE9	0.631480643658065	0.672114948700262	0.256099012026263
SPECC1	0.650087293540467	0.548779208873662	0.434020627058528
SPECC1L	0.510089978319216	0.540375512621844	0.624867953203501
SPEF1	0.728687751833861	0.635415294705568	0.325591781228789
SPEF2	0.64590062709414	0.687496960842048	0.280452953353023
SPEG	0.464078164293584	0.5569853043685	0.669737119907036
SPEGNB	0.588109226245105	0.670591535218502	0.372505309230377
SPEM1	0.762411282678261	0.807918686964348	0.290737732796976
SPEM2	0.740669089136185	0.579495655835353	0.33219795248336
SPEM3	0.556195783616311	0.493445370268002	0.417185685884015
SPEN	0.120769314498207	0.153163749246317	0.916867316549042
SPESP1	0.649745816527394	0.623418529513193	0.306982266926023
SPG11	0.595790413471503	0.430635116850414	0.370655510129924
SPG21	0.57894604147136	0.568820280050622	0.331259537686228
SPG7	0.760424209367226	0.558244741006473	0.374610836381056
SPHK1	0.688052763234199	0.764593479593366	0.238233301837898
SPHK2	0.629707286259671	0.729173570574768	0.317708195539813
SPHKAP	0.393818237375587	0.574197838443854	0.697915506860678
SPI1	0.35613496251722	0.289743578762827	0.806842815858964
SPIB	0.506453401024521	0.344941199806427	0.679626754955357
SPIC	0.66858023344944	0.466041776452852	0.469555794993327
SPICE1	0.640383324839574	0.583910578133233	0.423818721107997
SPIDR	0.519598595414275	0.308421959203885	0.488007970985187
SPIN1	0.26921069236028	0.3706546080434	0.78658859113006
SPIN2A	0.545146745631465	0.430791098225605	0.513669276121463
SPIN2B	0.561358796844129	0.524691235151411	0.474254013877879
SPIN3	0.356649021385406	0.406600489837687	0.704523930827141
SPIN4	0.343509986890798	0.47520954336519	0.691833802973028
SPINDOC	0.310289580420777	0.32464064450535	0.77211557232309
SPINK1	0.761764637289154	0.62475190345057	0.214055386094975
SPINK13	0.791077016299209	0.68714502879929	0.156790890553353
SPINK14	0.74827078562809	0.743974814333124	0.192673541708997
SPINK2	0.867552282957661	0.617953994640456	0.153413820485104
SPINK4	0.902884329836648	0.651041983332512	0.0916405472292625
SPINK5	0.641701343441345	0.412748041404663	0.379644590581189
SPINK6	0.748913413484047	0.628387523583715	0.224558750761085
SPINK7	0.761475706340478	0.681569372885186	0.194496238420867
SPINK8	0.66228820790721	0.724709476087952	0.172772960272308
SPINK9	0.760572318264315	0.606701873421082	0.178239831804737
SPINT1	0.658021692578765	0.704129007083989	0.274862905736493
SPINT2	0.685004858952222	0.62874181292941	0.28418135782937
SPINT3	0.940498759941192	0.699940130207698	0.0411618881496133
SPINT4	0.755038053203563	0.838577112113912	0.173987592329584
SPIRE1	0.683050985043285	0.63095918737191	0.458539235168302
SPIRE2	0.676282079782054	0.701135284840574	0.38627284999464
SPN	0.699035823564236	0.754626651150317	0.26055923134194
SPNS1	0.720866684619222	0.754611825258199	0.224097468384816
SPNS2	0.745465950640127	0.713753830137924	0.291587023168407
SPNS3	0.699839712605338	0.763664226190319	0.276475796621945
SPO11	0.650279921783797	0.41857896158697	0.363896691137653
SPO16	0.606151239425456	0.298176779439532	0.274656837543925
SPOCD1	0.557408951867501	0.546256815267539	0.404047273625536
SPOCK1	0.582150633862721	0.490035655313944	0.520701186166328
SPOCK2	0.650719329441896	0.641989835582569	0.348694298963272
SPOCK3	0.717653123354082	0.632045130189501	0.305801893973468
SPON1	0.419525788823607	0.470213275931561	0.566456528963086
SPON2	0.503454852982125	0.558863782086223	0.431455175853759
SPOP	0.344377313998192	0.355698348579248	0.745282802554628
SPOPL	0.72790139637596	0.509150591502954	0.364961365966246
SPOUT1	0.512269513130823	0.193854354682161	0.324366292247193
SPP1	0.759274172900231	0.684688472549184	0.277942494628094
SPP2	0.746084156242219	0.335690106723772	0.333214133567683
SPPL2A	0.76225262009647	0.684391881535286	0.235672664321845
SPPL2B	0.577898036572449	0.723907035232003	0.280730967407641
SPPL2C	0.722346827740937	0.772216696763517	0.239174737981954
SPPL3	0.460318074498334	0.443991780354853	0.640987532329826
SPR	0.716552527921507	0.548359362998895	0.241880662861462
SPRED1	0.398950560455501	0.433339450839678	0.643147107973833
SPRED2	0.653172190420189	0.601259946769613	0.351367716152889
SPRED3	0.527618783008832	0.687448238895933	0.447492094386196
SPRING1	0.604022466480588	0.455408908405937	0.358274660579052
SPRN	0.612958076637352	0.630041633184262	0.410626295951384
SPRR1A	0.851761635917997	0.88897759861751	0.262058369601443
